qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,"True/ False

The answer is true, as it often happens in football matches that a winner will have to take penalty kicks after regulation time and extra-time play are complete..",True,0,0.0,53.65503650001483,0.01460596643667652,0.004288612485074899,0.0,0.0,0.0
1,"True/ False

The answer is true, as many people have successfully summited Mount Everest via its North Face route",True,0,0.0,33.579830900009256,0.009141091220563653,0.0026840125989388546,0.0,0.0,0.0
2,"True

Air Force One is a specially designed aircraft used by United States Presidents and other high-ranking government officials for travel around",False,0,0.0,35.64134920001379,0.009702255045564379,0.0028487818524151145,0.0,0.0,0.0
3,"True

The answer is true because Sussex was once ruled by Duke William, who also held other titles such as King Edward III and Count Fitzwilliam in different periods throughout his life",True,0,0.06060606060606061,49.789286099985475,0.013553631541109157,0.003979625291986627,0.0,0.0,0.0
4,"True

The answer to this questions should simply state whether their has been  a Line Of Duty Series four, regardless if it was released yet",True,0,0.07692307692307693,41.1569500999758,0.011203754141105391,0.003289652902980878,0.0,0.0,0.0
5,"True

Hope is a character played by Stephanie Forrester in Bold & Beautiful, while Wyatt Spencer has not yet been introduced into that soap opera as of 2018",True,0,0.0689655172413793,50.943994300003396,0.013867960124441338,0.004071918636130518,0.0,0.0,0.0
6,True/ False,False,0,0.6666666666666666,7.261667600017972,0.001976766880557019,0.0005804194580888278,0.0,0.0,0.0
7,"True

The answer is true because, due to Earth rotation on its axis of symmetry every day there are different numbers  of hours daylight in various places around it which results from varying lengths for each particular place as a result they experience changing length throughout year but not necessarily equally across all longitudes",False,0,0.0,90.29164009998203,0.024579139482784052,0.00721694144069596,0.0,0.0,0.0
8,"True

The answer to this questions should simply state whether it true that  the UEFA Champions League Final consists of a single match, which would in turn require an affirmative response - ""TRUE"".",True,0,0.05882352941176471,59.566312699986156,0.0162151425927858,0.004761099737712007,0.0,0.0,0.0
9,"True

Merdith Grey has had two babies on Greays Anatomy, and they are named Amelia (after Meredith)  and Gray Shepherdson-Grey",True,0,0.09523809523809523,48.01311619998887,0.013070122977762043,0.0038376572222665597,0.0,0.0,0.0
10,False,True,0,0.0,4.300405599991791,0.0011706432544441971,0.00034372496324320314,0.0,0.0,0.0
11,"True

The answer to this questions should simply state whether Season Two exists for Case Histories, which it does indeed",True,0,0.09523809523809523,34.82295880001038,0.009479502452776067,0.0027833771046597085,0.0,0.0,0.0
12,"True

The game Pokemon Lets Go Eevie, which was released in 2018 and based on Pokémon Red/Green versions from generation I of games that debuted back then as well to celebrate their anniversary year for this specific title release date it has been classified by many fans into being more than just another mainline entry",False,0,0.0,96.86490119999507,0.026368599667776688,0.007742363796291218,0.0,0.0,0.0
13,"True

The song ""Highway To The Danger Zone"" is a track by Kenny Loggins and not specifically tied in Top Gun movie soundtrack",True,0,0.08333333333333333,43.471194800018566,0.011833731622227707,0.003474627262779007,0.0,0.0,0.0
14,False,True,0,0.0,4.41673970001284,0.0012023000333302963,0.00035302004534247934,0.0,0.0,0.0
15,"True/ False

The answer is true, as Jennifer Grey played a role of dance instructor named Baby Houseman and danced to ""Dirty Dancing"" music while wearing pink dress similar  to that worn by her character on stage during this scene from 1987 film DirtyDancing .",True,0,0.0,87.82574890000978,0.0239079439966692,0.007019864625946477,0.0,0.0,0.0
16,False,True,0,0.0,4.759698899986688,0.001295669416109255,0.00038043521861742856,0.0,0.0,0.0
17,False,False,1,1.0,4.637814999994589,0.001262485966109509,0.00037069187444477476,0.0,0.0,0.0
